id,t_key0,t_mode0,t_dur0,t_dance0,t_energy0,t_speech0,t_acous0,t_ins0,t_live0,t_val0,t_tempo0,popularity,ClasePopularidad
125416,4.8240007069754505,1.0,126.54025143870965,1.2113149001990298,1.1308513643682596,0.04893668099337613,0.10500286039375449,0.00022281014421280317,0.07019179955181257,0.4232724919596815,23.185672349630263,13.0,1
80210,4.359420297063979,1.0,124.9345571286012,1.3230402384883604,0.9570979060527088,0.06737279752493991,0.11669313284761118,0.0,0.08680895131865836,0.28776582534233736,23.96509038811583,38.0,2
59442,6.11789295883881,0.0,100.97546122089915,1.052318707791422,0.9259173189638219,0.04580416752838132,0.15292012386287604,0.0,0.09833371298726787,0.24833490474374195,30.0359080427801,40.0,2
95019,4.359420297063979,1.0,68.45252083941968,1.2231336117267666,0.9362622501274561,0.10852845888493944,0.06703712050597498,0.0,0.09510266620301153,0.5853303988230193,34.63978221806367,24.0,2
61320,2.2347790972692847,0.0,135.78425661169632,1.184950492762069,1.4939002538709776,0.09971242516251133,0.16588419378746447,0.0,0.08858182813771749,0.577386354631402,27.514983088958683,44.0,3
111963,4.359420297063979,1.0,119.57419149190154,0.3798094933546323,1.4456429053965942,0.050636784882636114,0.13980511836498333,0.11637178396048962,0.119050832629625,0.3748461802363186,27.032619215510895,23.0,2
102747,1.5954046701792832,1.0,97.02864223405987,1.6353222012568476,0.8628581381333067,0.05461517305282141,0.04126698966276775,0.0,0.06077509432594095,0.2793444224630574,21.568812865893417,2.0,1
133801,1.5954046701792832,0.0,108.63370988753617,2.2706480785176764,0.41397111659646374,0.06182769780864251,0.1446584173132426,0.0,0.07824336696713255,0.5080505935161683,23.05042228732995,37.0,2
62832,3.8734888947185526,1.0,101.10089000632755,1.9280656401403682,0.8911068279648034,0.030844808269648676,0.22475609213835934,0.0,0.07824336696713255,0.6519686455742472,25.963589291927672,44.0,3
18334,1.5954046701792832,1.0,92.73082408775183,1.0441365058054768,1.2529852341021768,0.08307477045552311,0.02943811239743246,0.0,0.09917475099723821,0.37300954626137406,31.015221097970812,18.0,1
86115,0.8729237960685747,0.0,122.66533550342604,0.2710396852946766,1.6351797329841253,0.05223874796240497,0.036839177677051686,0.006816518527896569,0.11443906789021217,0.22943896338285663,23.77277995179322,17.0,1
37484,3.8734888947185526,1.0,93.33896044952276,1.3888788543355337,0.9321184533492513,0.10852845888493944,0.32486876504070955,0.0,0.08858182813771749,0.4793441732124706,20.243849762486253,58.0,3
33110,0.8729237960685747,0.0,151.53854498768513,1.7346022066966915,0.7272262907574486,0.10452341370493512,0.027973413299808486,0.0,0.055022697547545005,0.44052060328707565,27.296011625642524,24.0,2
41869,6.11789295883881,1.0,167.92627085208412,1.1331605002798948,1.4006168249089095,0.04673112411345609,0.034151775971984474,0.0,0.053068684961628004,0.7048997729747289,29.767106231673424,35.0,2
101538,3.3619272090003314,1.0,95.41296433353914,0.09670853710921068,1.1854566322950069,0.059651223175542605,0.03325079706179801,0.14479018021270806,0.13583736734054613,0.013974843585570612,20.85381959639226,51.0,3
144719,1.5954046701792832,1.0,115.4518354981527,1.495965850147119,0.6646784684107184,0.035235137670763604,0.10988008239791562,0.14869142866612858,0.06297072826397561,0.058364296132628245,21.7148924620023,44.0,3
54363,0.8729237960685747,1.0,80.20398460170608,1.22017307885475,0.2923571718690647,0.04673112411345609,0.19649381853880418,0.14567081613545496,0.07989911657900556,0.1395404543894813,26.50223259949425,25.0,2
79139,0.8729237960685747,0.0,123.81845827209682,2.077103464783299,0.8890765448171402,0.09943794515673755,0.07199457282823923,0.0,0.0562995780022881,0.5250220445614433,26.634285312929357,35.0,2
147888,2.8187019327400415,0.0,40.26292955646611,1.6987571673707538,0.26617686504924437,0.07851550505639059,0.33179400906167034,0.13384276238096263,0.0720700874759666,0.543717919571745,24.14975597039382,9.0,1
62786,3.8734888947185526,1.0,115.20567709166922,1.532661139821277,1.3513726276962332,0.049490152524062726,0.1983841451609905,0.0,0.08384328428834122,0.5525981245183771,21.717762017587415,15.0,1
134972,0.0,1.0,116.21035233848109,0.5667208201811412,0.21433736895344688,0.026953409250862318,0.34535874464678507,0.0,0.0769709514731849,0.29710527819974036,29.08776867032393,30.0,2
158062,0.0,1.0,96.80257473031894,1.1133552466218113,0.43566501345897507,0.1093539938327631,0.11466798049409894,0.007761030063999496,0.07907699494502593,0.3110799781492671,28.47591759270191,18.0,1
48769,4.359420297063979,1.0,98.61951083981,1.3137793253907282,0.507746632731878,0.04615330802376422,0.13672143648123955,0.08525667358612539,0.07344443758618671,0.29990351443393654,21.9650988478122,20.0,1
124846,0.8729237960685747,1.0,111.80297516413142,1.4208580877661559,1.099530265887104,0.09628957510472719,0.23820341339120576,0.0,0.09776367429650232,0.4766449195581585,28.972019868493966,2.0,1
125077,4.359420297063979,1.0,34.929567824249226,1.1820405102374878,1.0186257125031737,0.04071676682091914,0.3381352403561151,0.14714192455958602,0.1161784309551625,0.394089941237845,25.333218588641923,20.0,1
49567,0.8729237960685747,1.0,110.86490661047301,0.7095828963795949,1.553325503033495,0.10064118598591106,0.07452016037205407,0.1475855308758391,0.12242178962035374,0.461322779536123,32.42096571036045,2.0,1
38734,1.5954046701792832,1.0,104.5623945694549,0.8067837861138598,1.6271696640541433,0.054310568568249507,0.005946621796513441,0.0,0.08150955334792657,0.5720839830043885,29.402652869568765,35.0,2
56552,0.8729237960685747,1.0,117.14727041745742,0.22202882696912088,0.04228299077140847,0.04196259786351846,0.37130699411586154,0.14736651435195516,0.07567160824088055,0.05659026651616844,28.68556980146309,52.0,3
44855,2.2347790972692847,1.0,89.8037543410843,1.338555130754517,0.8310347313642392,0.031344992426459425,0.3244483342597785,0.0,0.10363955969631239,0.8203964929002869,31.321504151201125,69.0,4
150341,4.8240007069754505,0.0,107.27215878325504,0.8187599499672095,0.7290986416722333,0.029907481454282365,0.2671982307847288,0.0,0.08422295110808296,0.3213020952215408,22.122542415255236,50.0,3
93949,1.5954046701792832,1.0,115.85168292533211,0.9279519507580785,0.40783611063186237,0.028443796607197452,0.2800839838338654,0.0009961907159313642,0.06050287974070243,0.33705722916132375,24.203285031500233,31.0,2
32309,2.2347790972692847,0.0,106.43744310766738,2.017487695866495,0.8829972644056255,0.10442256790296336,0.15058910902423414,0.0,0.06712347472326857,0.810218085953929,29.804772563329433,11.0,1
35987,0.0,0.0,86.86300906747336,1.1675485773402494,1.4205455894615002,0.03584231474767119,0.012366637001601998,0.0,0.12453212525407634,0.5525981245183771,30.99731426871829,13.0,1
28533,5.701060888277192,0.0,117.19843717161059,1.532661139821277,1.1671264970053372,0.039958575414378084,0.10074959537380067,2.0898331372393804e-05,0.041947486398084065,0.5588056824040724,22.462074926639104,47.0,3
12173,0.0,1.0,54.3502554039395,1.935746617173092,1.0402249850587497,0.059372801685063474,0.19696805085788396,0.0031026718414855444,0.076107754076848,0.7974715271552268,25.009757716247098,40.0,2
65342,3.8734888947185526,1.0,165.55240848622512,0.9202875633013802,0.9781284686493089,0.032054094767807594,0.2255752563482424,0.03526759934116212,0.06576582449938168,0.3426056210040204,25.33852687398457,28.0,2
34628,1.5954046701792832,1.0,155.78115402760272,1.5869404692277058,1.4006168249089095,0.10723265268495158,0.04065091228754789,0.0,0.07344443758618671,0.579152682299145,30.51770829374401,54.0,3
51229,3.3619272090003314,0.0,102.61995590540006,0.7551168385727415,1.380820259216568,0.0922046756153921,0.2703660523647736,0.02449983047901551,0.08422295110808296,0.6362565751086926,33.97353667475141,37.0,2
81168,0.0,1.0,181.96094030908762,0.5526328418860295,0.7030562253173636,0.026198033733091396,0.06976627596427605,0.0,0.14026247539484377,0.15401046013969788,28.946172093238477,52.0,3
48870,5.701060888277192,0.0,166.47723501430858,1.2409789736951684,0.8850217636614518,0.0449822879796382,0.07452016037205407,0.008698409373166504,0.06627170617940871,0.45590418418908485,27.6339693840213,35.0,2
107396,3.3619272090003314,1.0,159.552083924136,1.6110272856297385,1.2885826845222061,0.08000479994858004,0.15637340947573986,0.0,0.08030591854679596,0.7932168177409755,27.000044808326592,30.0,2
103908,2.8187019327400415,0.0,91.19472244860057,1.789185475314497,0.7309728693772716,0.07154319564807728,0.13547692969482544,0.06562044015019854,0.08190524688561455,0.3092190578678435,25.063681369932894,7.0,1
25347,3.8734888947185526,0.0,128.67833856872085,1.22017307885475,1.279045265762668,0.07821023905544695,0.0259483040508233,0.006816518527896569,0.07298954199412852,0.16747215292722475,26.543530580876713,30.0,2
30700,0.0,1.0,115.41081431459945,1.3447891658434425,1.2861952735015763,0.060112079312594026,0.0845549004479082,0.0,0.05543119164902115,0.5410510294008302,23.42575397596731,31.0,2
77260,0.8729237960685747,0.0,99.88224074558096,1.2260980525647773,1.03805618931694,0.11333842469294034,0.2838582024246044,0.0005568124174802917,0.0871683763464321,0.6780604924009187,24.450224356634024,45.0,3
121853,0.0,0.0,88.70793245323954,0.7163267056567966,0.8349858585389751,0.05531977833986747,0.2829958088922835,0.0,0.1099997908524493,0.39500446138817835,30.590061367194085,48.0,3
44861,0.8729237960685747,0.0,116.07715078191187,1.1937036822611933,1.0642120914106812,0.056801166561562214,0.03307028890166494,0.009368940382980456,0.0769709514731849,0.31665838713208644,23.1905857618971,37.0,2
26134,4.359420297063979,1.0,84.76602673023845,1.3857033001504,1.016476613297804,0.10698727862591297,0.31389254443280257,0.0,0.1021201911697474,0.7161186163327913,21.830078999148324,10.0,1
70926,6.11789295883881,0.0,87.39679308753139,1.141705737778545,0.8035905259377083,0.05621322414437138,0.01552999243932334,0.0,0.05962517592931017,0.21521517560801706,22.599835795307193,32.0,2
83999,3.8734888947185526,1.0,90.6429472377633,1.5495078789776824,1.2981527199329321,0.024589270477377818,0.1373413147267053,0.000292672311017916,0.08150955334792657,0.4041405034121549,26.76720535249638,41.0,3
151217,0.0,1.0,87.11928359261513,0.3037731952114062,0.3880907057418839,0.03584231474767119,0.3730212887268759,0.14851986005590107,0.0634441101704762,0.2643354324851851,33.31069144507532,21.0,2
47264,2.8187019327400415,1.0,109.96184615853592,0.8429744481781732,1.2295074292321297,0.035976580054152454,0.05308023647660218,0.0,0.10413295990060488,0.8170055418381231,30.533650435916158,31.0,2
38683,0.0,1.0,116.77877528985519,0.7925271122123294,1.4305596398033258,0.0334533111312376,0.0,0.0,0.13837404082179444,0.3194451522011845,26.897717448619378,69.0,4
106449,3.8734888947185526,0.0,126.87925097399176,0.9851555008316373,1.524766535298502,0.04426969217594246,0.05619276359843378,0.00014891522277826288,0.07066635954163064,0.4050531949094984,20.484613148345918,28.0,2
97511,5.701060888277192,1.0,94.8963901448865,1.2142637258741507,0.625350162356919,0.11776621631092801,0.045631865207843486,0.0,0.12511337403320874,0.6327591273578095,32.751378612864535,12.0,1
130011,5.270402919555728,0.0,109.34199181270938,1.5698624727235668,1.151193034487107,0.059279674733262094,0.016292248167092474,7.70772958464048e-05,0.0691842226460071,0.485637043540731,23.61725840353739,5.0,1
20035,2.2347790972692847,1.0,111.12273043974359,0.5035770294494368,0.11934197310523108,0.043790413887600334,0.37405959077273704,0.14854847293605586,0.08497450704935086,0.32594131140974497,25.816453154780127,44.0,3
93550,5.701060888277192,1.0,123.737231398933,1.7635909954016444,0.8172659314216936,0.07154319564807728,0.24197273327522303,0.1480116361213841,0.07479010183427862,0.22091007463249898,27.79684780650022,23.0,2
76272,0.8729237960685747,0.0,135.8143150647639,1.382531801884827,1.8190668959793492,0.0348276256741792,0.0029866023884365838,0.13793579444226278,0.11020651288194198,0.637130601740812,26.63139073675599,34.0,2
159617,5.701060888277192,0.0,114.49241812172902,0.7231008529763353,0.8330093394270889,0.028443796607197452,0.27890299632963284,0.0,0.0769709514731849,0.2858957089002304,22.90735087335479,50.0,3
119110,4.8240007069754505,1.0,118.04222856313844,1.1966291686709238,0.5143288486845095,0.0956303875691609,0.16145807240849824,0.0,0.07654086052742773,0.22849210289268068,30.077339492501494,22.0,2
72241,1.5954046701792832,1.0,104.5883974162558,0.22926701536217248,0.9844757364651276,0.03861210483284578,0.0005036206112806341,0.09470779607040564,0.06617081820140192,0.1356735173552636,21.159745033948475,15.0,1
31504,0.0,1.0,89.03262359983096,0.6480902605962717,1.1331035503012366,0.06534527440357382,0.020358832057670626,0.12011522101694537,0.11566792219397892,0.23606146021353558,22.96616423213243,39.0,2
77859,4.8240007069754505,1.0,126.24162177231771,1.0117429370788997,1.4305596398033258,0.04615330802376422,0.03496043728871429,0.0,0.12622580018495266,0.36197536724588125,30.405952978609704,29.0,2
19674,6.11789295883881,0.0,164.9094610344158,1.691640059549088,1.5092957635728554,0.054310568568249507,0.1862740119022782,0.009628717301223614,0.12973537823492381,0.6624195201450889,27.107439125602543,36.0,2
157659,1.5954046701792832,1.0,120.74679543131035,1.0144219852288694,1.062021558960222,0.048992246720287555,0.23278726406270833,0.0,0.11812843327061273,0.7031719043680185,24.43586016017142,39.0,2
142946,0.0,1.0,88.67598647123174,1.8149949763323978,0.7555089082646196,0.03880600295375798,0.31040074621964037,0.0,0.1362083771203452,0.7264556651822007,27.848954075641398,49.0,3
95061,3.3619272090003314,0.0,94.50605788730199,1.0117429370788997,0.6975233967612969,0.10501675636802066,0.3474330391791555,0.00045620319140565735,0.0864470639185285,0.3693342296866548,19.502482445614678,13.0,1
68675,0.0,1.0,89.38373867646754,1.4860453776332743,1.0554618338409525,0.0457457977489226,0.08379560761080622,0.0,0.10107366171878486,0.5729680652327568,22.308617740860292,7.0,1
31918,0.0,0.0,109.27997878510138,1.3762009619163076,1.1557354267141002,0.0371742231031492,0.00818840812109215,4.009938570590923e-06,0.125677748761846,0.34907074597366544,25.97898097337855,67.0,4
114663,4.359420297063979,1.0,103.87558429201668,0.925393546801135,1.4887851205994358,0.027103664906635478,5.319577032640818e-05,0.0001998472775568609,0.030835252067033993,0.7333370785952985,26.454811311358196,1.0,1
152128,3.8734888947185526,0.0,121.00149329192298,0.8235748336414056,0.11934197310523108,0.029178943533045683,0.3718380779492754,0.14844628693639453,0.06212157954144641,0.12308164251703911,22.026491522190355,31.0,2
8370,1.5954046701792832,0.0,176.2940180845674,0.734458716154374,0.8172659314216936,0.06893417901074375,0.027789847096321787,0.06244813433521331,0.09630503739305839,0.15497339905107158,29.464591635140483,30.0,2
50276,2.2347790972692847,1.0,123.15826860800553,1.5192590444838672,1.1557354267141002,0.05771969198799721,0.30485517357818875,0.0,0.11859386596204534,0.8305582973357579,20.165074277216164,14.0,1
144252,3.8734888947185526,1.0,54.538574464631616,1.329234175860486,0.7328489745123159,0.06142640350869413,0.012944084016315303,0.1343143376770454,0.1300824303869725,0.12986652362705728,28.570466385953686,5.0,1
149132,3.8734888947185526,0.0,105.49791714853681,1.0224813573782214,1.0315616340740767,0.03162939946617499,0.17710064240741566,7.657758933613479e-05,0.059680329430319375,0.325013826509119,31.69787005879996,45.0,3
159418,4.359420297063979,1.0,107.74872220494498,0.9667629683976675,0.6095183801595715,0.07117979966146668,0.29002985163510214,0.0,0.10763668424520846,0.6126068646945059,30.123691509820123,46.0,3
141576,2.8187019327400415,1.0,128.89035217267423,1.2409789736951684,0.6538638523498667,0.023577883524091788,0.32959850129063106,0.04324615131915787,0.08030591854679596,0.2727839434179489,20.636107594907543,30.0,2
128688,4.359420297063979,1.0,88.14864021646711,1.4794524481341451,1.108439289853205,0.11029334157348553,0.16478578570624008,0.0,0.10696278729448443,0.5330424796599055,21.213487742570713,15.0,1
2176,3.3619272090003314,0.0,129.727823097276,1.4273028855405465,1.2648002108963925,0.0449822879796382,0.1791733913285035,0.0,0.12990989087195853,0.7599282411041374,28.890695233730185,55.0,3
6860,0.8729237960685747,0.0,126.77301135661459,1.0468601696080393,0.7347269577169139,0.032476503936203535,0.14764236884189097,0.0,0.13751715189580022,0.36381611463914626,24.59785868363334,53.0,3
18955,5.701060888277192,1.0,130.23194992418766,0.8115638004272573,1.2318460932929416,0.032054094767807594,0.0049628827947468266,0.0,0.07907699494502593,0.6292595288268283,24.613963292422337,67.0,4
47850,2.2347790972692847,1.0,130.8113505699087,0.20211304762957533,0.0426019009689314,0.03841768757699483,0.37533999851668,0.14885274949088456,0.07907699494502593,0.0428644128316236,21.8404618809954,22.0,2
35146,5.270402919555728,0.0,108.04900950257372,1.2710355148752883,1.624503874804018,0.027253648689263416,0.09787599916331786,0.1352846301993634,0.07824336696713255,0.7143940241420258,26.63244333467295,34.0,2
37282,4.359420297063979,1.0,170.91593492845493,1.06328070391582,0.6306605192339267,0.05871753384175184,0.1718306238811883,0.00198480655913252,0.12093734207533002,0.45771101133996517,28.36464571689979,61.0,4
66201,6.11789295883881,1.0,137.6360885594884,0.1759017773148325,0.1394873765271948,0.03177121942571288,0.36424190141264096,0.07437731667445695,0.10696278729448443,0.07282321099614122,28.485721440816825,17.0,1
1004,0.8729237960685747,1.0,129.0871772419772,1.2499546001868085,0.9717987979442234,0.0334533111312376,0.0,0.0,0.07523239892812213,0.4694401020181486,27.286565273454233,68.0,4
4666,0.8729237960685747,1.0,66.0100323155183,1.5226033048999073,1.3611555926497503,0.1077079362457261,0.23001648137934563,0.05208167625490596,0.07989911657900556,0.4423328209177394,22.953944073370067,23.0,2
81144,5.701060888277192,1.0,132.42166932765417,1.6283595058025957,0.8448971418416422,0.07971180467465824,0.012944084016315303,0.0,0.08858182813771749,0.382185916121928,28.796366759407114,57.0,3
65803,0.0,1.0,130.57459654366434,1.4532459942687046,1.334331490786448,0.057767619214972026,0.06330339379212346,0.022774425890344473,0.05186136939190094,0.7298973634056894,28.519388910534392,11.0,1
144286,1.5954046701792832,1.0,146.0202985941721,1.1360050872712266,1.5900409541342762,0.0449822879796382,0.02962072220304142,0.0009961907159313642,0.09417957066790285,0.5035754503844713,25.79265950798349,45.0,3
130899,2.8187019327400415,0.0,153.8588028019794,0.7185813802382288,0.5426245706740976,0.04318652819084537,0.3368200126043353,0.0,0.10313969558521859,0.35276125575090167,26.90098452694488,6.0,1
1086,2.2347790972692847,0.0,118.6911046834184,1.6774575631232114,0.7938794395099833,0.09039569531523796,0.08981251636068395,0.0,0.0769709514731849,0.3203737136339056,28.9802182719461,61.0,4
100230,0.0,1.0,184.5475907875934,1.3984298804034567,1.1308513643682596,0.03919224792264277,0.011788166329810312,0.0,0.07066635954163064,0.5906201204734917,21.71640278613399,27.0,2
1119,0.8729237960685747,1.0,147.5759003283939,0.5526328418860295,1.4887851205994358,0.04615330802376422,0.0049628827947468266,0.0,0.09689431395424733,0.5008885569204049,25.717955476905367,66.0,4
47050,0.0,1.0,101.98349045020255,1.437000781713138,0.8749185282959087,0.09661164300414674,0.02952943053730694,0.0,0.05710159494428592,0.4964073777679424,21.33216617012704,29.0,2
105749,3.3619272090003314,0.0,105.81987785593667,1.3635878298734225,0.7765190316858044,0.10706965487161653,0.009376520777958025,0.0,0.0769709514731849,0.3610547348973709,31.00348166008012,4.0,1
51561,5.270402919555728,1.0,111.23099093507517,1.3416701399197437,1.4532125578067456,0.027103664906635478,0.15751312697602468,0.0009137960505241426,0.05721550628428438,0.33057605679088525,26.767074230383916,44.0,3
1964,4.359420297063979,1.0,127.10686443252266,1.2740628619931664,1.2318460932929416,0.07434357470872373,0.1028847262243875,0.0,0.10581030322951183,0.3296494643726704,23.28769843321215,42.0,3
42060,0.0,1.0,105.03030471084469,1.3888788543355337,1.3149788796089503,0.10845647232946067,0.1580808735047364,0.0,0.1273766427759236,0.3803519997015823,28.307888171990566,48.0,3
15755,6.11789295883881,0.0,89.17628541386222,1.935746617173092,0.9156208823936529,0.09692880632645863,0.054261772448083286,0.0,0.11874712020998776,0.41052587643582733,24.03385284242712,21.0,2
42699,2.8187019327400415,0.0,64.90367749936429,1.604124145745142,0.2689039777321461,0.10011646112170182,0.3244483342597785,0.1419172547214693,0.06627170617940871,0.33983221862520974,23.57855570695892,29.0,2
153558,4.8240007069754505,1.0,136.37523155413163,1.329234175860486,1.3053516739525797,0.04557037935536328,0.06117171895438921,0.1377018388482938,0.08384328428834122,0.7238730867908935,20.4871258641091,8.0,1
151630,5.270402919555728,0.0,132.98964198220236,0.8429744481781732,0.7422576840146582,0.09200993563170938,0.10074959537380067,0.11947111507248581,0.06776790858230537,0.15112035295774967,21.094054861015543,36.0,2
8617,1.5954046701792832,1.0,143.0312217214607,1.2054289365650035,1.0950876929351976,0.10786191260539744,0.07294428491394714,0.0,0.09889625578477647,0.3647362299983694,26.246609668853402,23.0,2
140080,4.359420297063979,1.0,105.26414803713786,0.6523964334949977,1.691784863409688,0.052763485958896315,0.0,0.14850538079573214,0.1272750371487472,0.37759985427885656,30.839760178552755,18.0,1
7688,0.0,1.0,98.25231097862205,0.5486362051690645,0.576583019474147,0.027925225852420965,0.33906511997954614,0.0,0.07523239892812213,0.2237548266761759,20.888252028713275,3.0,1
40779,0.0,1.0,135.58384255065914,0.8625992426517313,1.2553441678008659,0.030629476085776305,0.08379560761080622,0.07437731667445695,0.1174943797310305,0.48743362556477615,27.459868607109126,31.0,2
135696,3.3619272090003314,1.0,96.43439647765086,1.1560244399672914,1.3173907921570007,0.04557037935536328,0.31457946566536565,0.04831930767092194,0.07739805058587942,0.844926021965435,25.249274596816058,32.0,2
104790,1.5954046701792832,1.0,117.65879436709854,1.614485224545692,1.0402249850587497,0.1129367781876993,0.14882549545151907,0.0,0.053725243727388204,0.6248819962830788,26.371717763325865,32.0,2
56978,3.3619272090003314,0.0,84.63740134151519,1.0037279816668094,1.0100411109619118,0.030629476085776305,0.0507883107637803,0.0,0.10237756976797203,0.1751458795185382,21.56456438461934,28.0,2
132611,6.11789295883881,0.0,105.36805456982822,1.4597728630214115,0.31630086371944127,0.05581785652469287,0.344129454794905,0.14824881368243056,0.06525632088016783,0.39317525395884884,29.795633246389848,37.0,2
56283,2.2347790972692847,1.0,141.44866480845508,0.8115638004272573,0.11466919908501436,0.02740336114325033,0.3738011892948778,4.9290716212942656e-05,0.05868145286557271,0.2057075876139087,24.030890470432677,33.0,2
152930,4.359420297063979,1.0,83.22067079946389,0.3610759251198827,0.24326777112985992,0.03617752810019561,0.3748301429520039,0.1482899278467266,0.08268848505089162,0.6763246865274016,21.622780426861414,32.0,2
66886,6.11789295883881,0.0,97.73790155796483,1.5528898042648778,0.6324343211927482,0.09901836793066188,0.11125707182008408,0.03228134871760595,0.12175920649032275,0.23133209122443565,23.771358881070523,6.0,1
25925,4.359420297063979,1.0,106.43744310766738,1.161778809513596,0.8330093394270889,0.09677083254187872,0.05333381622977282,0.0,0.09063127344909676,0.302700097811556,25.282684046444672,26.0,2
16228,4.359420297063979,1.0,150.21110311413494,1.2320386692750918,0.8211903347574413,0.028443796607197452,0.05163921473880264,0.002965912601422379,0.08307607176156184,0.7350561942895308,29.080830150645887,12.0,1
